EnhID,Enh.chr,Enh.start,Enh.end,Int.start,Int_end,gene symbol,Interaction,Pvalue,
10072,1,50355000,50360000,121480000,121485000,CATG00000015649.1,19,13.53643,
10072,1,50355000,50360000,121480000,121485000,CATG00000073777.1,19,13.53643,
10073,1,50360000,50365000,121485000,121490000,CATG00000015649.1,20,12.78111,
10073,1,50360000,50365000,121485000,121490000,CATG00000073777.1,20,12.78111,
10076,1,50375000,50380000,121485000,121490000,CATG00000015649.1,20,12.577026,
10076,1,50375000,50380000,121485000,121490000,CATG00000073777.1,20,12.577026,
10084,1,50415000,50420000,121485000,121490000,CATG00000015649.1,21,14.012675,
10084,1,50415000,50420000,121485000,121490000,CATG00000073777.1,21,14.012675,
10087,1,50430000,50435000,121485000,121490000,CATG00000015649.1,22,14.708808,
10087,1,50430000,50435000,121485000,121490000,CATG00000073777.1,22,14.708808,
10104,1,50515000,50520000,50445000,50450000,AL645730.1,1,0.016876,
10105,1,50520000,50525000,121485000,121490000,CATG00000015649.1,20,12.753636,
10105,1,50520000,50525000,121485000,121490000,CATG00000073777.1,20,12.753636,
10107,1,50530000,50535000,121485000,121490000,CATG00000015649.1,24,15.986413,
10107,1,50530000,50535000,121485000,121490000,CATG00000073777.1,24,15.986413,
10111,1,50550000,50555000,121485000,121490000,CATG00000015649.1,20,12.575888,
10111,1,50550000,50555000,121485000,121490000,CATG00000073777.1,20,12.575888,
10115,1,50570000,50575000,121480000,121485000,CATG00000015649.1,18,12.233604,
10115,1,50570000,50575000,121480000,121485000,CATG00000073777.1,18,12.233604,
10116,1,50575000,50580000,121485000,121490000,CATG00000015649.1,20,12.573878,
10116,1,50575000,50580000,121485000,121490000,CATG00000073777.1,20,12.573878,
10120,1,50595000,50600000,121485000,121490000,CATG00000015649.1,23,15.364225,
10120,1,50595000,50600000,121485000,121490000,CATG00000073777.1,23,15.364225,
10123,1,50610000,50615000,121485000,121490000,CATG00000015649.1,22,14.303838,
10123,1,50610000,50615000,121485000,121490000,CATG00000073777.1,22,14.303838,
10131,1,50650000,50655000,121485000,121490000,CATG00000015649.1,22,14.12137,
10131,1,50650000,50655000,121485000,121490000,CATG00000073777.1,22,14.12137,
10133,1,50660000,50665000,121485000,121490000,CATG00000015649.1,20,12.315435,
10133,1,50660000,50665000,121485000,121490000,CATG00000073777.1,20,12.315435,
10141,1,50700000,50705000,121485000,121490000,CATG00000015649.1,20,12.397147,
10141,1,50700000,50705000,121485000,121490000,CATG00000073777.1,20,12.397147,
10150,1,50745000,50750000,121485000,121490000,CATG00000015649.1,23,15.02524,
10150,1,50745000,50750000,121485000,121490000,CATG00000073777.1,23,15.02524,
10154,1,50765000,50770000,121485000,121490000,CATG00000015649.1,21,13.093446,
10154,1,50765000,50770000,121485000,121490000,CATG00000073777.1,21,13.093446,
10154,1,50765000,50770000,50685000,50690000,RP11-567C20.3,1,0.021693,
10170,1,50845000,50850000,50790000,50795000,RP11-183G22.1,1,0.008177,
10205,1,51020000,51025000,50925000,50930000,RP5-850O15.3,1,0.040298,
10249,1,51240000,51245000,51650000,51655000,AL162430.2,14,12.115654,
10287,1,51430000,51435000,51525000,51530000,MIR4421,1,0.037406,
10322,1,51605000,51610000,51700000,51705000,CATG00000058318.1,1,0.034455,
10322,1,51605000,51610000,51700000,51705000,RNF11,1,0.034455,
10323,1,51610000,51615000,51700000,51705000,CATG00000058318.1,1,0.034454,
10323,1,51610000,51615000,51700000,51705000,RNF11,1,0.034454,
10328,1,51635000,51640000,51715000,51720000,RP11-296A18.5,1,0.023357,
10331,1,51650000,51655000,51240000,51245000,PHBP12,14,12.115654,
10351,1,51750000,51755000,51845000,51850000,RNU6-877P,1,0.033789,
10379,1,51890000,51895000,52235000,52240000,NRD1,15,12.270933,
10389,1,51940000,51945000,52235000,52240000,NRD1,17,13.661119,
10478,1,52385000,52390000,52305000,52310000,CATG00000058436.1,1,0.020115,
10480,1,52395000,52400000,52315000,52320000,CATG00000058438.1,1,0.021601,
10481,1,52400000,52405000,52305000,52310000,CATG00000058436.1,1,0.037532,
10481,1,52400000,52405000,52320000,52325000,TSEN15P2,1,0.021337,
10490,1,52445000,52450000,52495000,52500000,KTI12,1,0.003604,
10490,1,52445000,52450000,52495000,52500000,RP11-91A18.4,1,0.003604,
10500,1,52495000,52500000,52445000,52450000,RP11-91A18.1,1,0.003604,
10511,1,52550000,52555000,52460000,52465000,RN7SL290P,1,0.032256,
10512,1,52555000,52560000,52460000,52465000,RN7SL290P,1,0.039528,
10518,1,52585000,52590000,52640000,52645000,PDCL3P6,1,0.007226,
10529,1,52640000,52645000,52585000,52590000,CATG00000058488.1,1,0.007226,
10546,1,52725000,52730000,52815000,52820000,RP11-155O18.6,1,0.030154,
10551,1,52750000,52755000,52590000,52595000,CATG00000058488.1,21,12.40767,
10551,1,52750000,52755000,52605000,52610000,ZFYVE9,24,14.143516,
10552,1,52755000,52760000,52610000,52615000,RN7SL788P,22,12.784379,
10553,1,52760000,52765000,52590000,52595000,CATG00000058488.1,30,20.975386,
10553,1,52760000,52765000,52605000,52610000,ZFYVE9,26,16.30881,
10554,1,52765000,52770000,52590000,52595000,CATG00000058488.1,22,14.009323,
10626,1,53125000,53130000,53180000,53185000,RN7SL62P,1,0.005784,
10627,1,53130000,53135000,53220000,53225000,RNU2-30P,1,0.031434,
10688,1,53435000,53440000,53535000,53540000,HIGD1AP11,1,0.038939,
10690,1,53445000,53450000,53545000,53550000,SLC1A7,1,0.040389,
10699,1,53490000,53495000,53580000,53585000,RP11-334A14.8,1,0.028978,
10701,1,53500000,53505000,53580000,53585000,RP11-334A14.8,1,0.023494,
10735,1,53670000,53675000,53770000,53775000,RP4-784A16.4,1,0.033508,
10757,1,53780000,53785000,53685000,53690000,RP5-1024G6.7,1,0.028938,
10772,1,53855000,53860000,53750000,53755000,RP4-784A16.2,32,15.848359,
10773,1,53860000,53865000,53730000,53735000,RP4-784A16.1,26,13.679449,
10773,1,53860000,53865000,53750000,53755000,RP4-784A16.2,31,15.709914,
10780,1,53895000,53900000,53985000,53990000,CATG00000001361.1,1,0.025583,
10782,1,53905000,53910000,53815000,53820000,RP11-117D22.1,1,0.029675,
10791,1,53950000,53955000,54220000,54225000,NDC1,23,18.130561,
10794,1,53965000,53970000,53870000,53875000,CATG00000058793.1,1,0.035311,
10796,1,53975000,53980000,53870000,53875000,CATG00000058793.1,1,0.038473,
10798,1,53985000,53990000,53895000,53900000,DMRTB1,1,0.025583,
10850,1,54245000,54250000,54150000,54155000,RNU7-95P,1,0.029775,
10858,1,54285000,54290000,54355000,54360000,DIO1,1,0.012146,
10897,1,54480000,54485000,54570000,54575000,AL161915.1,1,0.028125,
10897,1,54480000,54485000,54580000,54585000,,1,0.033725,
10905,1,54520000,54525000,54955000,54960000,CATG00000001614.1,14,12.043646,
10908,1,54535000,54540000,54955000,54960000,CATG00000001614.1,17,15.48977,
10915,1,54570000,54575000,54955000,54960000,CATG00000001614.1,17,14.983342,
10915,1,54570000,54575000,54480000,54485000,AL353898.1,1,0.028125,
10917,1,54580000,54585000,54480000,54485000,AL353898.1,1,0.033725,
10917,1,54580000,54585000,54500000,54505000,AL353898.2,1,0.01764,
10918,1,54585000,54590000,54870000,54875000,,18,13.844852,
10918,1,54585000,54590000,54955000,54960000,CATG00000001614.1,17,14.512298,
10918,1,54585000,54590000,55225000,55230000,,13,12.227116,
10947,1,54730000,54735000,54950000,54955000,CATG00000001614.1,19,12.737205,
10947,1,54730000,54735000,54950000,54955000,CATG00000059124.1,19,12.737205,
10974,1,54865000,54870000,54950000,54955000,CATG00000001614.1,33,14.023509,
10974,1,54865000,54870000,54950000,54955000,CATG00000059124.1,33,14.023509,
10975,1,54870000,54875000,54585000,54590000,CATG00000001469.1,18,13.844852,
10975,1,54870000,54875000,54950000,54955000,CATG00000001614.1,74,42.907621,
10975,1,54870000,54875000,54950000,54955000,CATG00000059124.1,74,42.907621,
10975,1,54870000,54875000,54955000,54960000,CATG00000001614.1,33,14.916851,
10976,1,54875000,54880000,54950000,54955000,CATG00000001614.1,73,39.51069,
10976,1,54875000,54880000,54950000,54955000,CATG00000059124.1,73,39.51069,
10977,1,54880000,54885000,54950000,54955000,CATG00000001614.1,43,17.972916,
10977,1,54880000,54885000,54950000,54955000,CATG00000059124.1,43,17.972916,
10991,1,54950000,54955000,54730000,54735000,,19,12.737205,
10991,1,54950000,54955000,54865000,54870000,,33,14.023509,
10991,1,54950000,54955000,54870000,54875000,,74,42.907621,
10991,1,54950000,54955000,54875000,54880000,,73,39.51069,
10991,1,54950000,54955000,54880000,54885000,RP4-705F19.1,43,17.972916,
10992,1,54955000,54960000,54520000,54525000,MIR4781,14,12.043646,
10992,1,54955000,54960000,54535000,54540000,,17,15.48977,
10992,1,54955000,54960000,54570000,54575000,AL161915.1,17,14.983342,
10992,1,54955000,54960000,54585000,54590000,CATG00000001469.1,17,14.512298,
10992,1,54955000,54960000,54870000,54875000,,33,14.916851,
11006,1,55025000,55030000,54935000,54940000,CATG00000001586.1,1,0.034518,
11006,1,55025000,55030000,54940000,54945000,CATG00000001586.1,1,0.029407,
11041,1,55200000,55205000,55295000,55300000,DHCR24,1,0.034383,
11043,1,55210000,55215000,55300000,55305000,DHCR24,1,0.027516,
11046,1,55225000,55230000,54585000,54590000,CATG00000001469.1,13,12.227116,
11061,1,55300000,55305000,55210000,55215000,PARS2,1,0.027516,
11074,1,55365000,55370000,55465000,55470000,BSND,1,0.034839,
11090,1,55445000,55450000,55525000,55530000,USP24,1,0.018154,
11106,1,55525000,55530000,55445000,55450000,TMEM61,1,0.018154,
11115,1,55570000,55575000,55465000,55470000,BSND,1,0.038835,
11150,1,55745000,55750000,57050000,57055000,RP11-377K22.3,13,15.79855,
11151,1,55750000,55755000,57050000,57055000,RP11-377K22.3,20,26.858278,
11154,1,55765000,55770000,57050000,57055000,RP11-377K22.3,11,12.49915,
11156,1,55775000,55780000,55680000,55685000,RP11-101C11.1,1,0.032962,
11157,1,55780000,55785000,55690000,55695000,MIR4422,1,0.030752,
11164,1,55815000,55820000,57050000,57055000,RP11-377K22.3,11,12.46497,
11168,1,55835000,55840000,56880000,56885000,RP4-710M16.2,12,13.083054,
11168,1,55835000,55840000,57035000,57040000,,11,12.094819,
11169,1,55840000,55845000,57040000,57045000,,11,12.019622,
11169,1,55840000,55845000,57045000,57050000,,15,18.151284,
11169,1,55840000,55845000,57050000,57055000,RP11-377K22.3,12,13.767312,
11170,1,55845000,55850000,57050000,57055000,RP11-377K22.3,11,12.276061,
11172,1,55855000,55860000,57050000,57055000,RP11-377K22.3,12,14.064977,
11367,1,56830000,56835000,56880000,56885000,RP4-710M16.2,1,0.01214,
11377,1,56880000,56885000,55835000,55840000,RP4-633H17.2,12,13.083054,
11377,1,56880000,56885000,56830000,56835000,,1,0.01214,
11399,1,56990000,56995000,57085000,57090000,RP11-377K22.2,1,0.032112,
11404,1,57015000,57020000,57110000,57115000,PRKAA2,1,0.032919,
11408,1,57035000,57040000,55835000,55840000,RP4-633H17.2,11,12.094819,
11409,1,57040000,57045000,55840000,55845000,RN7SKP291,11,12.019622,
11410,1,57045000,57050000,55840000,55845000,RN7SKP291,15,18.151284,
11411,1,57050000,57055000,55745000,55750000,,13,15.79855,
11411,1,57050000,57055000,55750000,55755000,,20,26.858278,
11411,1,57050000,57055000,55765000,55770000,,11,12.49915,
11411,1,57050000,57055000,55815000,55820000,,11,12.46497,
11411,1,57050000,57055000,55840000,55845000,RN7SKP291,12,13.767312,
11411,1,57050000,57055000,55845000,55850000,,11,12.276061,
11411,1,57050000,57055000,55855000,55860000,,12,14.064977,
11413,1,57060000,57065000,57105000,57110000,PRKAA2,1,0.002881,
11460,1,57295000,57300000,58510000,58515000,HNRNPA1P6,13,15.510284,
11580,1,57895000,57900000,57990000,57995000,CATG00000002291.1,1,0.037727,
11582,1,57905000,57910000,58215000,58220000,CATG00000059656.1,18,14.451775,
11622,1,58105000,58110000,58170000,58175000,CATG00000059655.1,1,0.011468,
11644,1,58215000,58220000,57905000,57910000,CATG00000002243.1,18,14.451775,
11712,1,58555000,58560000,121485000,121490000,CATG00000015649.1,20,12.272785,
11712,1,58555000,58560000,121485000,121490000,CATG00000073777.1,20,12.272785,
11797,1,58980000,58985000,59115000,59120000,MYSM1,30,18.538809,
11820,1,59095000,59100000,59175000,59180000,CATG00000059799.1,1,0.020816,
11825,1,59120000,59125000,59190000,59195000,CATG00000059822.1,1,0.015515,
11825,1,59120000,59125000,59195000,59200000,,1,0.028629,
11825,1,59120000,59125000,59210000,59215000,,1,0.032407,
11835,1,59170000,59175000,60255000,60260000,RP4-782L23.2,11,12.386111,
11836,1,59175000,59180000,60215000,60220000,,11,12.087108,
11836,1,59175000,59180000,59095000,59100000,RP4-592A1.2,1,0.020816,
11838,1,59185000,59190000,60160000,60165000,,15,17.734628,
11838,1,59185000,59190000,60180000,60185000,,13,14.465077,
11838,1,59185000,59190000,60220000,60225000,,16,19.058641,
11838,1,59185000,59190000,60250000,60255000,RP4-782L23.2,12,13.433682,
11839,1,59190000,59195000,60160000,60165000,,11,12.026202,
11839,1,59190000,59195000,60230000,60235000,,12,13.53794,
11839,1,59190000,59195000,59120000,59125000,MYSM1,1,0.015515,
11840,1,59195000,59200000,59120000,59125000,MYSM1,1,0.028629,
11842,1,59205000,59210000,60235000,60240000,RP4-782L23.1,11,12.024996,
11843,1,59210000,59215000,59120000,59125000,MYSM1,1,0.032407,
11846,1,59225000,59230000,60040000,60045000,,12,12.383586,
11846,1,59225000,59230000,60155000,60160000,,13,14.45557,
11846,1,59225000,59230000,60185000,60190000,,12,13.182419,
11846,1,59225000,59230000,60235000,60240000,RP4-782L23.1,12,13.305949,
11848,1,59235000,59240000,60195000,60200000,MIR4711,15,17.28906,
11849,1,59240000,59245000,59760000,59765000,FGGY,18,17.77996,
11850,1,59245000,59250000,59365000,59370000,CATG00000002453.1,29,15.319875,
11850,1,59245000,59250000,59615000,59620000,,18,15.546931,
11850,1,59245000,59250000,59855000,59860000,,13,12.268342,
11850,1,59245000,59250000,59860000,59865000,,15,14.940371,
11850,1,59245000,59250000,60160000,60165000,,20,24.870743,
11850,1,59245000,59250000,60165000,60170000,,21,26.117981,
11850,1,59245000,59250000,60180000,60185000,,16,18.398982,
11851,1,59250000,59255000,59495000,59500000,,18,12.571952,
11851,1,59250000,59255000,59510000,59515000,,18,12.940129,
11851,1,59250000,59255000,59600000,59605000,CATG00000002476.1,18,15.05045,
11851,1,59250000,59255000,59760000,59765000,FGGY,17,16.413223,
11851,1,59250000,59255000,59860000,59865000,,17,17.498032,
11851,1,59250000,59255000,59870000,59875000,,13,12.436113,
11851,1,59250000,59255000,59875000,59880000,,14,13.702712,
11851,1,59250000,59255000,60155000,60160000,,12,12.81315,
11851,1,59250000,59255000,60225000,60230000,,12,12.978737,
11852,1,59255000,59260000,59365000,59370000,CATG00000002453.1,30,14.944423,
11852,1,59255000,59260000,59760000,59765000,FGGY,15,13.83528,
11853,1,59260000,59265000,59520000,59525000,RP11-145M4.1,18,12.862008,
11856,1,59275000,59280000,59520000,59525000,RP11-145M4.1,21,15.302587,
11857,1,59280000,59285000,59485000,59490000,RP11-145M4.3,21,13.814173,
11857,1,59280000,59285000,59485000,59490000,RP4-794H19.4,21,13.814173,
11857,1,59280000,59285000,59540000,59545000,,18,12.879301,
11857,1,59280000,59285000,59760000,59765000,FGGY,15,13.468758,
11857,1,59280000,59285000,60160000,60165000,,12,12.68315,
11869,1,59340000,59345000,59760000,59765000,FGGY,16,13.763383,
11872,1,59355000,59360000,59755000,59760000,CATG00000002496.1,17,14.684992,
11872,1,59355000,59360000,59755000,59760000,RP11-467C18.1,17,14.684992,
11874,1,59365000,59370000,59245000,59250000,RP4-794H19.2,29,15.319875,
11874,1,59365000,59370000,59255000,59260000,,30,14.944423,
11889,1,59440000,59445000,59755000,59760000,CATG00000002496.1,16,12.0061,
11889,1,59440000,59445000,59755000,59760000,RP11-467C18.1,16,12.0061,
11898,1,59485000,59490000,59280000,59285000,RP11-63G10.3,21,13.814173,
11900,1,59495000,59500000,59250000,59255000,RP4-794H19.2,18,12.571952,
11903,1,59510000,59515000,59250000,59255000,RP4-794H19.2,18,12.940129,
11905,1,59520000,59525000,59260000,59265000,,18,12.862008,
11905,1,59520000,59525000,59275000,59280000,RP11-63G10.3,21,15.302587,
11909,1,59540000,59545000,59280000,59285000,RP11-63G10.3,18,12.879301,
11921,1,59600000,59605000,59250000,59255000,RP4-794H19.2,18,15.05045,
11924,1,59615000,59620000,59245000,59250000,RP4-794H19.2,18,15.546931,
11953,1,59760000,59765000,59240000,59245000,,18,17.77996,
11953,1,59760000,59765000,59250000,59255000,RP4-794H19.2,17,16.413223,
11953,1,59760000,59765000,59255000,59260000,,15,13.83528,
11953,1,59760000,59765000,59280000,59285000,RP11-63G10.3,15,13.468758,
11953,1,59760000,59765000,59340000,59345000,,16,13.763383,
11953,1,59760000,59765000,60135000,60140000,,15,12.148746,
11953,1,59760000,59765000,60150000,60155000,,16,13.846003,
11953,1,59760000,59765000,60160000,60165000,,17,15.260381,
11953,1,59760000,59765000,60165000,60170000,,16,13.899013,
11953,1,59760000,59765000,60170000,60175000,,19,17.561962,
11972,1,59855000,59860000,59245000,59250000,RP4-794H19.2,13,12.268342,
11973,1,59860000,59865000,59245000,59250000,RP4-794H19.2,15,14.940371,
11973,1,59860000,59865000,59250000,59255000,RP4-794H19.2,17,17.498032,
11975,1,59870000,59875000,59250000,59255000,RP4-794H19.2,13,12.436113,
11976,1,59875000,59880000,59250000,59255000,RP4-794H19.2,14,13.702712,
12009,1,60040000,60045000,59225000,59230000,AL136985.1,12,12.383586,
12009,1,60040000,60045000,59225000,59230000,JUN,12,12.383586,
12022,1,60105000,60110000,59230000,59235000,AL136985.1,12,12.604825,
12023,1,60110000,60115000,60195000,60200000,MIR4711,1,0.030676,
12024,1,60115000,60120000,60195000,60200000,MIR4711,1,0.030895,
12028,1,60135000,60140000,59760000,59765000,FGGY,15,12.148746,
12029,1,60140000,60145000,59230000,59235000,AL136985.1,12,12.606199,
12031,1,60150000,60155000,59230000,59235000,AL136985.1,12,12.859657,
12031,1,60150000,60155000,59760000,59765000,FGGY,16,13.846003,
12032,1,60155000,60160000,59225000,59230000,AL136985.1,13,14.45557,
12032,1,60155000,60160000,59225000,59230000,JUN,13,14.45557,
12032,1,60155000,60160000,59250000,59255000,RP4-794H19.2,12,12.81315,
12033,1,60160000,60165000,59185000,59190000,Y_RNA,15,17.734628,
12033,1,60160000,60165000,59190000,59195000,CATG00000059822.1,11,12.026202,
12033,1,60160000,60165000,59230000,59235000,AL136985.1,12,12.95653,
12033,1,60160000,60165000,59245000,59250000,RP4-794H19.2,20,24.870743,
12033,1,60160000,60165000,59280000,59285000,RP11-63G10.3,12,12.68315,
12033,1,60160000,60165000,59430000,59435000,CATG00000059892.1,14,14.644682,
12033,1,60160000,60165000,59515000,59520000,RP11-145M4.2,13,13.227983,
12033,1,60160000,60165000,59760000,59765000,FGGY,17,15.260381,
12034,1,60165000,60170000,59245000,59250000,RP4-794H19.2,21,26.117981,
12034,1,60165000,60170000,59760000,59765000,FGGY,16,13.899013,
12034,1,60165000,60170000,60250000,60255000,RP4-782L23.2,1,0.024753,
